"feature","id","fc","pval","qval","tname"
"gene","MSTRG.7674",0.475212830381457,0.0583743975097206,0.510246198888284,"FBgn0050409"
"gene","MSTRG.5752",1.44356326578075,0.0583775523927945,0.510246198888284,"FBtr0087871"
"gene","MSTRG.3563",0.462773495991995,0.0583817162515812,0.510246198888284,"FBtr0081330"
"gene","MSTRG.519",0.695658406607441,0.0584688199327121,0.510277077024499,"FBtr0445832"
"gene","MSTRG.7789",0.703865668143339,0.0585102712354442,0.510277077024499,"FBtr0072220"
"gene","MSTRG.5988",1.20511179132772,0.0588233330882658,0.512390251810316,"FBtr0339964"
"gene","MSTRG.2195",0.735825492188117,0.0589175470981752,0.512390251810316,"FBtr0080104"
"gene","MSTRG.6179",1.75959378543573,0.0589408852688824,0.512390251810316,"MSTRG.6179.1"
"gene","MSTRG.8830",1.24620918805033,0.0590255977929925,0.512448101485655,"FBtr0333137"
"gene","MSTRG.3369",1.13298096618177,0.0590730936540489,0.512448101485655,"MSTRG.3369.2"
"gene","MSTRG.8769",2.92214178913502,0.0594230746637828,0.514591241480647,"MSTRG.8769.1"
"gene","MSTRG.5250",1.49621312720788,0.0594974295124548,0.514591241480647,"MSTRG.5250.1"
"gene","MSTRG.18758",0.872571631100108,0.0595092652159416,0.514591241480647,"FBtr0071218"
"gene","MSTRG.12745",1.50310379048624,0.0596411145840475,0.515185627883153,"FBtr0343890"
"gene","MSTRG.1117",0.883489945488478,0.0597332597426095,0.515436151457633,"FBtr0077415"
"gene","MSTRG.20749",0.692719593439023,0.0599519359926924,0.516193422368204,"FBtr0077183"
