"feature","id","fc","pval","qval","tname"
"gene","MSTRG.1618",4.21890122660534,0.000165103218742635,0.0484256608396655,"MSTRG.1618.1"
"gene","MSTRG.13169",0.79764651337476,0.000170488303560368,0.0484256608396655,"MSTRG.13169.1"
"gene","MSTRG.1029",4.40575399583542,0.000172180127429922,0.0484256608396655,"MSTRG.1029.1"
"gene","MSTRG.21188",0.331019656252617,0.000189767489074844,0.0505043926535124,"MSTRG.21188.1"
"gene","MSTRG.15888",2.81567539959045,0.00019451896616185,0.0505043926535124,"FBtr0091662"
"gene","MSTRG.16500",2.22134817877684,0.000198810942509065,0.0505043926535124,"FBtr0085101"
"gene","MSTRG.6980",0.656966648858032,0.000213897827997522,0.0523848212325252,"FBtr0086516"
"gene","MSTRG.15301",3.54766790715651,0.000219517346117248,0.0523848212325252,"MSTRG.15301.1"
"gene","MSTRG.9984",0.599370675175312,0.000231968069249633,0.0528085892489358,"FBtr0076276"
"gene","MSTRG.19186",4.36942632195835,0.000240939904213144,0.0528085892489358,"MSTRG.19186.1"
"gene","MSTRG.17541",3.8365771158307,0.000241410693709421,0.0528085892489358,"MSTRG.17541.1"
"gene","MSTRG.4944",4.69755334431708,0.000271257633580602,0.0577338882283037,"FBtr0112410"
"gene","MSTRG.4406",14.1204123248152,0.000285226228702751,0.0587378978640826,"FBtr0086075"
"gene","MSTRG.9091",0.662515152867802,0.000292210761724476,0.0587378978640826,"FBtr0077120"
"gene","MSTRG.10330",1.221126184114,0.000299130265960068,0.0587378978640826,"FBtr0076007"
"gene","MSTRG.4597",3.10531187095458,0.000305810007927287,0.0587378978640826,"MSTRG.4597.1"
"gene","MSTRG.20937",5.79506299110813,0.000330875319874746,0.0601612466462099,"MSTRG.20937.1"
"gene","MSTRG.7609",2.7788585182757,0.000333904965507115,0.0601612466462099,"FBtr0071910"
"gene","MSTRG.4741",2.52597176395532,0.000336139028880411,0.0601612466462099,"MSTRG.4741.1"
"gene","MSTRG.20637",3.09810416090381,0.00035003445417503,0.0612560294806302,"MSTRG.20637.1"
"gene","MSTRG.108",3.91501904552436,0.000368806405979694,0.0631380531976106,"MSTRG.108.1"
"gene","MSTRG.6285",1.82906774656438,0.000388370894204404,0.0650727828055251,"MSTRG.6285.4"
"gene","MSTRG.19453",0.703586393884237,0.000410098541336001,0.0672817919379377,"FBtr0301298"
"gene","MSTRG.6445",0.269247481440214,0.00045505900058429,0.0724342802232318,"MSTRG.6445.2"
"gene","MSTRG.1037",0.80028293271026,0.000476409446038328,0.0724342802232318,"FBtr0334790"
"gene","MSTRG.19409",2.72580140551898,0.000479810198453778,0.0724342802232318,"MSTRG.19409.1"
"gene","MSTRG.15016",23.5018700559289,0.000505870258380448,0.0724342802232318,"MSTRG.15016.1"
"gene","MSTRG.2000",6.13314155616833,0.00051610212284281,0.0724342802232318,"FBtr0331634"
"gene","MSTRG.1527",2.76332539438047,0.000519871534528704,0.0724342802232318,"MSTRG.1527.1"
"gene","MSTRG.1526",2.76347877461893,0.000522950563700997,0.0724342802232318,"MSTRG.1526.1"
"gene","MSTRG.4283",5.01330910081669,0.000531223123217295,0.0724342802232318,"MSTRG.4283.1"
"gene","MSTRG.2288",0.42883736060382,0.000533675316625848,0.0724342802232318,"FBtr0080201"
"gene","MSTRG.10327",3.78362595329136,0.00054459235567994,0.0724342802232318,"MSTRG.10327.1"
"gene","MSTRG.13914",0.682464110868735,0.000548401493450923,0.0724342802232318,"FBtr0082358"
"gene","MSTRG.8462",3.44996495434596,0.000554151655764779,0.0724342802232318,"FBtr0332673"
"gene","MSTRG.71",2.63784308294315,0.000561078234110113,0.0724342802232318,"MSTRG.71.1"
"gene","MSTRG.5984",2.86721521814215,0.000584227290760353,0.0742062889473835,"MSTRG.5984.1"
"gene","MSTRG.9590",0.390853154941221,0.000606119580788045,0.0757649475985056,"FBtr0076676"
"gene","MSTRG.68",11.978656081325,0.000654822717768733,0.0805738891004495,"MSTRG.68.1"
"gene","MSTRG.14889",1.56105241170004,0.000674165497404955,0.0816777429548311,"FBtr0083456"
"gene","MSTRG.20524",2.94666841378753,0.000732183291539013,0.0855684386265522,"MSTRG.20524.1"
"gene","MSTRG.12853",2.64557954542406,0.000737682188674205,0.0855684386265522,"MSTRG.12853.1"
"gene","MSTRG.17847",1.18833071579126,0.000751401451529965,0.0855684386265522,"FBtr0070447"
"gene","MSTRG.2554",0.620923989160458,0.000755284412323087,0.0855684386265522,"MSTRG.2554.1"
"gene","MSTRG.19338",3.5278145770917,0.000766579985171489,0.0855684386265522,"FBtr0339841"
"gene","MSTRG.4933",0.694413869660472,0.000771778521787003,0.0855684386265522,"FBtr0345935"
"gene","MSTRG.2958",4.57734794673532,0.00078461954395459,0.0855684386265522,"MSTRG.2958.1"
"gene","MSTRG.6377",1.3909899024398,0.000795622500008308,0.0855684386265522,"FBtr0340024"
"gene","MSTRG.7499",1.86975321305865,0.000822052243428129,0.0855684386265522,"FBtr0071821"
"gene","MSTRG.959",19.4669678905461,0.00082544750918645,0.0855684386265522,"MSTRG.959.1"
"gene","MSTRG.958",19.4564838364626,0.000825803344205456,0.0855684386265522,"MSTRG.958.1"
"gene","MSTRG.3769",2.88097751510721,0.000853656943227143,0.0867754848582115,"MSTRG.3769.1"
"gene","MSTRG.5256",0.548126784383316,0.000868484569251371,0.0867754848582115,"FBtr0339422"
"gene","MSTRG.9729",1.5513007164607,0.000870509625879201,0.0867754848582115,"FBtr0346866"
"gene","MSTRG.5134",0.857395277554609,0.000906413189346478,0.0892250483262939,"FBtr0088595"
"gene","MSTRG.20875",2.62556129940402,0.000962326146995984,0.0934708248184132,"MSTRG.20875.1"
"gene","MSTRG.12770",0.597477237077394,0.000980337755517979,0.0934708248184132,"FBtr0345142"
"gene","MSTRG.890",3.4838529025166,0.0009921674960649,0.0934708248184132,"MSTRG.890.1"
"gene","MSTRG.15125",1.49875054863781,0.000997022131396408,0.0934708248184132,"FBtr0083722"
"gene","MSTRG.19509",0.735406462535055,0.00103168035245638,0.0935305140299845,"FBtr0340191"
"gene","MSTRG.20162",0.682945275788188,0.00103170765414329,0.0935305140299845,"FBtr0340622"
"gene","MSTRG.2466",2.73970135374299,0.00103328948833126,0.0935305140299845,"MSTRG.2466.1"
"gene","MSTRG.4312",2.69510283027034,0.0010974377730788,0.0956354612260389,"MSTRG.4312.1"
"gene","MSTRG.7612",0.443397674458809,0.00111109133501519,0.0956354612260389,"MSTRG.7612.3"
"gene","MSTRG.17407",3.55689386663364,0.0011233521444276,0.0956354612260389,"MSTRG.17407.18"
"gene","MSTRG.7011",0.676890287747432,0.0011269968931964,0.0956354612260389,"FBtr0086537"
"gene","MSTRG.17384",5.54593023870214,0.00112972808221412,0.0956354612260389,"MSTRG.17384.1"
"gene","MSTRG.18089",2.74953483994241,0.00115843140951555,0.0956354612260389,"MSTRG.18089.1"
"gene","MSTRG.20826",0.635503008738158,0.0011696267881427,0.0956354612260389,"FBtr0070055"
"gene","MSTRG.132",11.5994240364827,0.00117659516535218,0.0956354612260389,"MSTRG.132.1"
"gene","MSTRG.19823",0.707947558683652,0.00118046378532677,0.0956354612260389,"FBtr0074060"
"gene","MSTRG.5475",0.459730196595033,0.00119426377721243,0.0956354612260389,"FBtr0302718"
"gene","MSTRG.16026",1.18835805843319,0.00119456240837434,0.0956354612260389,"FBtr0273323"
"gene","MSTRG.6465",1.93073649322568,0.00120227436969877,0.0956354612260389,"MSTRG.6465.1"
"gene","MSTRG.17148",0.717822906334162,0.00124581669496937,0.0981080647288379,"FBtr0085782"
"gene","MSTRG.4311",4.58079780795106,0.00127163816701548,0.0991500055965037,"MSTRG.4311.1"
"gene","MSTRG.9607",1.8106588562708,0.00128440326358414,0.0991634872620111,"MSTRG.9607.1"
"gene","MSTRG.1132",0.604565323463422,0.00129704630393013,0.0991673751791238,"FBtr0336832"
"gene","MSTRG.17153",0.35444457075149,0.00131493142114558,0.0995681244377063,"MSTRG.17153.4"
"gene","MSTRG.8330",1.4311004319099,0.001365701807026,0.10242763552695,"FBtr0072667"
"gene","MSTRG.6750",1.74442818760154,0.00138456932046771,0.102737002596944,"MSTRG.6750.1"
"gene","MSTRG.6232",1.79192381496134,0.0014141855870653,0.102737002596944,"FBtr0344200"
"gene","MSTRG.1164",0.733877016992551,0.00142257803700119,0.102737002596944,"FBtr0079036"
"gene","MSTRG.15605",0.252372906394279,0.00143236037781325,0.102737002596944,"FBtr0084182"
"gene","MSTRG.4429",6.62589388710126,0.00143505654421128,0.102737002596944,"FBtr0347015"
"gene","MSTRG.9475",4.64960747012729,0.00147928519636431,0.103656963081143,"FBtr0346912"
"gene","MSTRG.7046",0.451167521711345,0.00150319461370518,0.103656963081143,"FBtr0086327"
"gene","MSTRG.4134",3.28919778309387,0.00150657517958874,0.103656963081143,"MSTRG.4134.1"
"gene","MSTRG.14448",0.487938184492082,0.00151914228015726,0.103656963081143,"FBtr0082982"
"gene","MSTRG.11185",1.23034222453128,0.00153543198243988,0.103656963081143,"FBtr0075198"
"gene","MSTRG.9578",2.35433675106133,0.00154626680503966,0.103656963081143,"FBtr0333056"
"gene","MSTRG.117",620.675245982693,0.00155202725933434,0.103656963081143,"MSTRG.117.1"
"gene","MSTRG.8722",1.5817197524243,0.00155503635123233,0.103656963081143,"FBtr0073078"
"gene","MSTRG.87",2.36684304162056,0.00157791232497584,0.103656963081143,"MSTRG.87.1"
"gene","MSTRG.5653",3.08283914626589,0.00158715689918898,0.103656963081143,"FBtr0088009"
"gene","MSTRG.391",4.41933190129918,0.00159269746448487,0.103656963081143,"MSTRG.391.3"
"gene","MSTRG.19231",0.38017152724722,0.00160716079548973,0.103740912003947,"FBtr0301267"
"gene","MSTRG.10854",0.572466280432485,0.00163915807824355,0.10494609647291,"FBtr0075519"
"gene","MSTRG.13934",0.673773411661353,0.00166359133533955,0.105111749628285,"FBtr0082384"
"gene","MSTRG.17364",3.52255269736517,0.00166844047029024,0.105111749628285,"MSTRG.17364.1"
"gene","MSTRG.18941",2.09658417487494,0.00171263998953242,0.107039999345776,"FBtr0340682"
"gene","MSTRG.11229",0.327618967042472,0.00174573989130011,0.108230170916086,"MSTRG.11229.2"
"gene","MSTRG.18084",0.684596718514069,0.00177256877168119,0.108230170916086,"FBtr0070690"
"gene","MSTRG.3065",2.3003780979382,0.00177291327595874,0.108230170916086,"MSTRG.3065.1"
"gene","MSTRG.3497",0.336208720157531,0.00181721540072433,0.108709337967999,"FBtr0304505"
"gene","MSTRG.2321",1.48244736605233,0.00183099930652353,0.108709337967999,"FBtr0080241"
"gene","MSTRG.6758",0.649273097335951,0.00184548451729671,0.108709337967999,"FBtr0345472"
"gene","MSTRG.7987",1.16356017088737,0.00184893698122623,0.108709337967999,"FBtr0339096"
"gene","MSTRG.11473",0.27961679368375,0.00184978429050309,0.108709337967999,"FBtr0074949"
"gene","MSTRG.18379",0.685778644297802,0.0018797521759788,0.10965221026543,"FBtr0070907"
"gene","MSTRG.11049",0.315982211771276,0.00192522816423435,0.111368417895824,"FBtr0075338"
"gene","MSTRG.13575",0.25777344487801,0.00193745692085434,0.111368417895824,"FBtr0082031"
"gene","MSTRG.9610",0.622528954397217,0.00196862096100903,0.112339783101059,"FBtr0076622"
"gene","MSTRG.16272",0.523583177595605,0.00200431079601904,0.113264968907013,"FBtr0084893"
"gene","MSTRG.17329",0.59746695101087,0.00201359944723578,0.113264968907013,"FBtr0089105"
"gene","MSTRG.1454",1.60393620827849,0.00206446315960251,0.114470170529244,"FBtr0331187"
"gene","MSTRG.13205",0.452819211062337,0.00207815974255854,0.114470170529244,"FBtr0081596"
"gene","MSTRG.12876",0.442017187453358,0.00207863293786437,0.114470170529244,"FBtr0078825"
"gene","MSTRG.17839",2.4632438059854,0.00212508852208038,0.115532261575342,"MSTRG.17839.1"
"gene","MSTRG.4316",4.28440298618199,0.00214959345389176,0.115532261575342,"MSTRG.4316.1"
"gene","MSTRG.16316",0.477154319271069,0.00215344425314368,0.115532261575342,"FBtr0084949"
"gene","MSTRG.1302",4.25616462291688,0.00215660221607306,0.115532261575342,"MSTRG.1302.1"
"gene","MSTRG.18857",3.552990653302,0.00217950784157872,0.115970434138057,"FBtr0071307"
"gene","MSTRG.2601",0.334232901485761,0.00221626802476615,0.117134971107607,"FBtr0080474"
"gene","MSTRG.12722",1.84325652620595,0.00224253682368047,0.117462872480851,"FBtr0336709"
"gene","MSTRG.13913",0.63854052276254,0.00225704143562022,0.117462872480851,"FBtr0082360"
"gene","MSTRG.4742",2.30081109482173,0.00226721988788436,0.117462872480851,"FBtr0089049"
"gene","MSTRG.17362",3.07922384141963,0.00235558679186032,0.12121339277984,"MSTRG.17362.5"
"gene","MSTRG.16772",1.4022216632909,0.00238926290053187,0.12121339277984,"FBtr0301516"
"gene","MSTRG.34",0.390430138118669,0.00241316549298587,0.12121339277984,"MSTRG.34.2"
"gene","MSTRG.10423",0.676761216660221,0.00241992599295449,0.12121339277984,"FBtr0075942"
"gene","MSTRG.18646",0.689010505817619,0.00243942093955396,0.12121339277984,"MSTRG.18646.1"
"gene","MSTRG.16307",0.659396259863971,0.00244144543985492,0.12121339277984,"FBtr0300820"
"gene","MSTRG.3710",0.28469683889822,0.0024473561208882,0.12121339277984,"MSTRG.3710.2"
"gene","MSTRG.18860",0.357429368320761,0.00247031089394656,0.121585614311432,"FBtr0071335"
"gene","MSTRG.1161",0.670096667065851,0.00256635625145196,0.125528294907976,"FBtr0079044"
"gene","MSTRG.19402",1.56655953142535,0.00259450218378732,0.126121633934106,"MSTRG.19402.3"
"gene","MSTRG.3551",0.487696732764832,0.00261955747034137,0.126558374717413,"FBtr0346480"
"gene","MSTRG.19914",0.727776717229786,0.00264740920996742,0.127124070295692,"FBtr0100384"
"gene","MSTRG.17452",1.87019836129546,0.00277340856740627,0.132367227080754,"FBtr0070098"
"gene","MSTRG.8391",0.838655596929703,0.00280140487108682,0.132822927910062,"MSTRG.8391.1"
"gene","MSTRG.463",0.548938165607535,0.00283244080299805,0.132822927910062,"FBtr0078070"
"gene","MSTRG.14031",3.35177720939405,0.00283355579541467,0.132822927910062,"FBtr0082512"
"gene","MSTRG.11062",2.06274013382316,0.00289895423096387,0.135084405732784,"FBtr0075307"
"gene","MSTRG.10065",0.394563973013894,0.00293212099271956,0.135826193045097,"FBtr0076209"
"gene","MSTRG.8031",3.92706153830328,0.00296527424897608,0.136233256358672,"MSTRG.8031.1"
"gene","MSTRG.13472",0.771434722426604,0.00297689786604738,0.136233256358672,"FBtr0081918"
"gene","MSTRG.19386",1.26864669202007,0.00299280677460956,0.136233256358672,"MSTRG.19386.1"
"gene","MSTRG.6136",2.1627649822686,0.00307223422973402,0.13742890978058,"FBtr0087451"
"gene","MSTRG.14035",3.39236908945637,0.0030838644021669,0.13742890978058,"FBtr0082482"
"gene","MSTRG.17937",1.45288017961256,0.00310778893633623,0.13742890978058,"MSTRG.17937.1"
"gene","MSTRG.10929",2.61050919259741,0.00311285644743975,0.13742890978058,"FBtr0075433"
"gene","MSTRG.1585",0.651876487522349,0.00312719498398206,0.13742890978058,"FBtr0079436"
"gene","MSTRG.19261",0.693695856877226,0.00314355797846755,0.13742890978058,"FBtr0073570"
"gene","MSTRG.3266",0.175371772578037,0.00315422961412604,0.13742890978058,"FBtr0081030"
"gene","MSTRG.12833",0.56563261988051,0.00315868351368698,0.13742890978058,"FBtr0078847"
"gene","MSTRG.4864",2.76324283094115,0.00327012674320049,0.139929263290694,"MSTRG.4864.1"
"gene","MSTRG.9010",0.671958754080325,0.00327704559457076,0.139929263290694,"FBtr0077169"
"gene","MSTRG.8789",1.42432872066676,0.00328321202582238,0.139929263290694,"MSTRG.8789.16"
"gene","MSTRG.6818",0.375475892284834,0.00330457555731378,0.139929263290694,"FBtr0089842"
"gene","MSTRG.15661",0.408627855219455,0.00332270061202744,0.139929263290694,"FBtr0084297"
"gene","MSTRG.10838",0.425919084300932,0.00333932029039585,0.139929263290694,"FBtr0333574"
"gene","MSTRG.17772",0.710917695241404,0.00334859143571475,0.139929263290694,"FBtr0342765"
"gene","MSTRG.13344",0.273843837667148,0.00336985758531116,0.139929263290694,"FBtr0091780"
"gene","MSTRG.18859",2.46602183848343,0.00337607111431515,0.139929263290694,"FBtr0071309"
"gene","MSTRG.6946",0.693465975307533,0.00345623255916383,0.142337730161785,"FBtr0086601"
"gene","MSTRG.5211",0.579839326236872,0.00347372699472492,0.142337730161785,"FBtr0088471"
"gene","MSTRG.14522",1.91924808447591,0.00348840405348882,0.142337730161785,"FBtr0083048"
"gene","MSTRG.16951",0.687276017622771,0.0035486602525594,0.143402417542203,"MSTRG.16951.1"
"gene","MSTRG.10329",1.18772369334058,0.00356663924044676,0.143402417542203,"MSTRG.10329.4"
"gene","MSTRG.6075",1.55443671812313,0.003586357481136,0.143402417542203,"FBtr0300231"
"gene","MSTRG.9565",1.73678747080044,0.00358733666740496,0.143402417542203,"MSTRG.9565.13"
"gene","MSTRG.9529",0.720247400794942,0.00362432506998667,0.143932807053471,"FBtr0076684"
"gene","MSTRG.4470",4.6847811050575,0.00365288062767688,0.143932807053471,"MSTRG.4470.1"
"gene","MSTRG.2174",0.614731732079213,0.00365543636961196,0.143932807053471,"FBtr0080122"
"gene","MSTRG.10955",3.25033075513654,0.00372713603689534,0.145566659045296,"FBtr0075424"
"gene","MSTRG.11508",0.573919390459383,0.00373390033360632,0.145566659045296,"FBtr0074895"
"gene","MSTRG.17213",0.724701553828335,0.00380089686680096,0.147448585350037,"MSTRG.17213.1"
"gene","MSTRG.14439",1.50965721110451,0.00382183092006105,0.147533914193533,"FBtr0330048"
"gene","MSTRG.15417",0.57893604020664,0.00390468344894623,0.149477034653028,"FBtr0083978"
"gene","MSTRG.17219",2.18773012225039,0.00391012941441571,0.149477034653028,"FBtr0085859"
"gene","MSTRG.16373",0.525693344554352,0.00393968930337363,0.149745737643738,"FBtr0084994"
"gene","MSTRG.10903",0.618455810369435,0.00395518900697112,0.149745737643738,"FBtr0301481"
"gene","MSTRG.1048",0.786848318379709,0.00402698533697399,0.151734495352489,"FBtr0077426"
"gene","MSTRG.345",2.41019658169702,0.00405063569015585,0.151898838380844,"MSTRG.345.4"
"gene","MSTRG.6585",2.22567527198389,0.00408355286604878,0.152407482559877,"FBtr0086963"
"gene","MSTRG.18187",2.3557679026097,0.00412701707663887,0.152732095907864,"MSTRG.18187.1"
"gene","MSTRG.19891",1.77735609392932,0.00413103954646032,0.152732095907864,"MSTRG.19891.12"
"gene","MSTRG.19246",1.5006965240197,0.00416452284444901,0.153195638947583,"FBtr0339749"
"gene","MSTRG.12694",14.3299095478746,0.00419044589028383,0.153195638947583,"MSTRG.12694.1"
"gene","MSTRG.168",5.12231575084724,0.00420193752541942,0.153195638947583,"MSTRG.168.1"
"gene","MSTRG.11257",0.717279736115067,0.00426926355946478,0.154796856171105,"FBtr0075137"
"gene","MSTRG.16413",0.189384692533097,0.00428517011368901,0.154796856171105,"FBtr0085024"
"gene","MSTRG.3781",0.599980290010723,0.00435364700449337,0.156497716446994,"FBtr0081473"
"gene","MSTRG.20174",0.690182317617857,0.00438976447444617,0.156497716446994,"FBtr0074456"
"gene","MSTRG.9004",0.659127892229298,0.00439187242346484,0.156497716446994,"FBtr0330151"
"gene","MSTRG.9484",1.52313741527022,0.00444701200088748,0.157748736517968,"MSTRG.9484.1"
"gene","MSTRG.8731",0.806435487856976,0.0045048277462878,0.159083042609939,"FBtr0073144"
"gene","MSTRG.5469",0.29932817111736,0.00455586579608713,0.160167156893688,"FBtr0112420"
"gene","MSTRG.8063",1.54185539209144,0.00460266871505965,0.160640398337349,"MSTRG.8063.1"
"gene","MSTRG.16088",7.40343009871833,0.00462131903752749,0.160640398337349,"MSTRG.16088.1"
"gene","MSTRG.20854",3.41527544532457,0.00465827930091678,0.160640398337349,"MSTRG.20854.1"
"gene","MSTRG.1900",2.57026921542391,0.00467062759034498,0.160640398337349,"MSTRG.1900.1"
"gene","MSTRG.16245",1.90160085650123,0.00468280853285274,0.160640398337349,"FBtr0084846"
"gene","MSTRG.3191",0.620072551699453,0.00469171957048764,0.160640398337349,"FBtr0305684"
"gene","MSTRG.1165",0.676052090593807,0.00478474654044447,0.161550951586115,"FBtr0079003"
"gene","MSTRG.4178",1.94714997628365,0.00480393780152455,0.161550951586115,"MSTRG.4178.1"
"gene","MSTRG.10844",0.680278275234829,0.00480484169748485,0.161550951586115,"FBtr0075514"
"gene","MSTRG.2784",0.452619619661929,0.0048117189752519,0.161550951586115,"FBtr0080640"
"gene","MSTRG.12175",2.83271832489129,0.00482632326903143,0.161550951586115,"MSTRG.12175.1"
"gene","MSTRG.8256",1.47112968991798,0.00484139994594579,0.161550951586115,"FBtr0345005"
"gene","MSTRG.20900",1.78318451582114,0.00494549003905664,0.163852412449134,"MSTRG.20900.6"
"gene","MSTRG.5431",2.39216578713561,0.00501195460763093,0.163852412449134,"MSTRG.5431.1"
"gene","MSTRG.11436",0.409647049070954,0.00502540270982754,0.163852412449134,"FBtr0074979"
"gene","MSTRG.21173",3.36129287038359,0.00502583991791594,0.163852412449134,"MSTRG.21173.1"
"gene","MSTRG.12068",0.648480687264692,0.00504172637141576,0.163852412449134,"FBtr0070040"
"gene","MSTRG.10835",0.781048135098274,0.00507132996786175,0.163852412449134,"FBtr0075529"
"gene","MSTRG.16604",0.44038824264668,0.00510249463372658,0.163852412449134,"MSTRG.16604.1"
"gene","MSTRG.16175",1.66776665054652,0.00511051373032445,0.163852412449134,"FBtr0344622"
"gene","MSTRG.3412",0.584855391630831,0.00512167631522598,0.163852412449134,"FBtr0081146"
"gene","MSTRG.9858",1.3534200164162,0.00512559825415437,0.163852412449134,"MSTRG.9858.1"
"gene","MSTRG.17499",0.692418957199294,0.00513924392062681,0.163852412449134,"FBtr0344737"
"gene","MSTRG.15590",0.736148162179132,0.00526833456187092,0.167290865623926,"FBtr0084190"
"gene","MSTRG.19259",2.01774099562371,0.00529498404681716,0.167461844854157,"MSTRG.19259.1"
"gene","MSTRG.20644",0.259415843972055,0.00534984057982424,0.167880828849644,"FBtr0077302"
"gene","MSTRG.9686",3.3513994924034,0.00538193313502711,0.167880828849644,"MSTRG.9686.1"
"gene","MSTRG.2733",0.305557908778159,0.00540661608244841,0.167880828849644,"MSTRG.2733.1"
"gene","MSTRG.1714",1.70285008927371,0.00541175825905471,0.167880828849644,"FBtr0079567"
"gene","MSTRG.4830",0.380004650440089,0.00544026687881471,0.167880828849644,"MSTRG.4830.4"
"gene","MSTRG.15567",0.363804170050917,0.00546260731008541,0.167880828849644,"FBtr0084139"
"gene","MSTRG.1349",0.571817553822458,0.00552571520538758,0.167880828849644,"FBtr0343129"
"gene","MSTRG.14063",0.601503698715081,0.00554714523140709,0.167880828849644,"FBtr0082547"
"gene","MSTRG.17864",0.530048751029558,0.00557321046756176,0.167880828849644,"FBtr0345318"
"gene","MSTRG.20520",0.77546638711405,0.0055892565639214,0.167880828849644,"FBtr0346042"
"gene","MSTRG.18344",0.441287863951525,0.00559370320541808,0.167880828849644,"FBtr0070887"
"gene","MSTRG.16903",0.703702324291334,0.00560235890779159,0.167880828849644,"MSTRG.16903.2"
"gene","MSTRG.12924",1.47962860936534,0.00560457484528765,0.167880828849644,"FBtr0078684"
"gene","MSTRG.8692",0.790144753455105,0.0056066867285659,0.167880828849644,"FBtr0073044"
"gene","MSTRG.8515",1.9605940472661,0.00569470099753822,0.169870342256112,"FBtr0304032"
"gene","MSTRG.17664",1.72397180769154,0.00573450328601877,0.170412125952444,"MSTRG.17664.1"
"gene","MSTRG.1691",0.611975588688295,0.00595345128848623,0.175431096705793,"FBtr0079532"
"gene","MSTRG.9834",0.662167392924102,0.00595849978698992,0.175431096705793,"FBtr0076398"
"gene","MSTRG.10184",0.644949084244763,0.00597022652916224,0.175431096705793,"FBtr0076103"
"gene","MSTRG.20986",2.741017339649,0.00606078703172885,0.177430103624032,"MSTRG.20986.1"
"gene","MSTRG.3282",0.790069112744028,0.00612501617514538,0.177958778374075,"MSTRG.3282.1"
"gene","MSTRG.13669",1.21754978287508,0.00614546972430197,0.177958778374075,"FBtr0082156"
"gene","MSTRG.12308",5.16611933202495,0.00615140379674151,0.177958778374075,"MSTRG.12308.2"
"gene","MSTRG.1599",0.667538130554444,0.00617387089902333,0.177958778374075,"FBtr0079444"
"gene","MSTRG.16818",0.487396099976631,0.00619183559041225,0.177958778374075,"MSTRG.16818.1"
"gene","MSTRG.5207",0.355173856931091,0.0062268340143391,0.178313883137892,"MSTRG.5207.1"
"gene","MSTRG.7926",1.57078182477526,0.00629983940017143,0.178955756925388,"FBtr0343484"
"gene","MSTRG.10333",1.87855449923678,0.00630434043692452,0.178955756925388,"FBtr0301071"
"gene","MSTRG.811",0.711498595164614,0.00631742227622323,0.178955756925388,"FBtr0077717"
"gene","MSTRG.1352",1.99974899274919,0.00637902485182207,0.180053120817558,"FBtr0079190"
"gene","MSTRG.18727",0.646564237380433,0.00640318677297191,0.180089627989835,"FBtr0071175"
"gene","MSTRG.17105",0.666698081941684,0.00644431874108231,0.180090027534956,"FBtr0445215"
